0 3.60926e-32
1 2.8127e-33
2 8.17743e-34
3 3.21227e-34
4 1.45747e-34
5 6.98499e-35
6 3.43854e-35
7 1.7249e-35
8 8.7834e-36
9 4.52607e-36
10 2.35388e-36
11 1.23296e-36
12 6.49476e-37
13 3.4371e-37
14 1.82622e-37
15 9.73806e-38
16 5.21002e-38
