8     475.846041270296     384.207970222443     263.217178361096 
9     903.135653261085     667.956642350761     454.726306218079 
10     954.172166006751     540.721349621867     404.532454613289 
11     952.063803321875     515.015080150409     403.055973732304 
12     918.678909450481     513.265301290401     400.414247452510 
13     906.193709991643     512.991019379231     408.474971772673 
14     780.264876850246     421.204710144930     362.590993901250 
15     857.745853080568     519.179050958208     406.579563182527 
16     822.349974785674     523.001924310454     406.726734216680 
17     814.737118559282     527.992705758400     406.605792035951 
18     798.063157894735     521.843691224140     410.784438494251 
19     794.724497893903     534.855464256369     414.294688603889 
20     797.613975287602     531.214528944382     407.640141852797 
21     791.577012054061     530.582061535951     405.527991766210 
22     804.094425905328     538.770899755703     401.712080516193 
23     796.468664684828     548.470630013369     414.740411954255 
24     696.262392527333     557.732165632174     417.721963955932 
25     694.280117789346     533.524265567544     385.943437591347 
26     693.715564077981     548.902768997345     412.576931605791 
27     695.360419885970     525.270850104653     352.317197624190 
28     694.712955122777     499.592632059674     361.116197183099 
29     692.156245127086     529.858109183511     322.274782187803 
30     617.100027759785     403.362869325914     326.359832635983 
31     677.033369324901     504.874122924734     307.095060403937 
32     685.501661129568     467.451469026549     278.157008952080 
33     684.657594472941     476.836948201072     279.976627712855 
34     686.798945354909     387.751437494527     232.332144106331 
35     685.507840524751     386.439796625838     211.133558508791 
36     686.470624549851     463.916003198554     210.866245259166 
37     686.176210076590     388.088404302343     196.878298177687 
38     673.426612342244     369.422808547754     196.836644591612 
39     681.508577666875     393.017717951793     176.909153475568 
40     673.139158576052     350.260485186549     156.871987650102 
41     673.326402805611     315.217070081621     156.065668002090 
42     659.784508489504     282.145508568559     155.429967839729 
43     660.441533546326     275.765684966650     136.515585312824 
44     658.149868753405     264.499193885472     132.607238726288 
45     651.120521660921     242.764591910874     130.043461338869 
46     601.358679685475     250.631086142322     131.231301560364 
47     630.494230859065     232.811087728982     125.793280208770 
48     642.660587367574     208.758076928662     115.214771124503 
49     638.240506329114     200.497174236024     111.642264487611 
50     633.747887507042     201.535111895050     114.067106556226 
51     619.530447278606     182.253834467270     107.799149840595 
52     619.969983465468     166.878531976081     103.473097280009 
53     598.137174392936     165.418888888889     103.051008998456 
54     566.596441281139     190.285031339637     109.441869701367 
55     602.807971014493     162.096368386116      98.414109372664 
56     576.347372407119     150.633940353655      97.645119899632 
57     559.148950994813     143.194722285556      95.244416897991 
58     571.102371660162     150.139457795667      92.741186722649 
59     539.597210994341     134.974318790759      90.072431010053 
60     512.277885211807     134.717611161220      88.899582729167 
61     522.090838316996     129.308965178751      87.225030447069 
62     273.843379883330      64.976553390321      45.317988743140 
63     496.560779071988     123.629106329571      83.549840963855 
64     468.082137215851     119.236619053034      81.543644716692 
65     475.636157740474     113.798819019994      81.082078535577 
66     485.840304182509     115.982466620635      79.405285969236 
67     458.614626708111     111.633827749147      78.388472044708 
68     485.537164068300     114.390904956799      78.328202622363 
69     356.389635316699     111.830654717092      76.585480450659 
70     434.036340038936     119.148140230868      68.496026544322 
71     423.332089891730     104.803989878892      72.709003114940 
72     362.611398963731     100.889723668069      69.241320261997 
73     403.147848962347     101.671757515648      70.637497555661 
74     370.110913348946     102.202234983703      69.070159566796 
75     419.904678049154      99.189902034665      67.564307361263 
76     426.657628470319      96.800637796211      65.706394835619 
77     317.421147400698      96.921590828675      65.758800261487 
78     410.384673377977      92.508037428023      54.176408599129 
79     316.763932589823      94.976765207083      63.565989084189 
80     363.160192055871      89.699877363449      59.996124048476 
81     376.210683946853      88.890314196753      58.960559161258 
82     376.666964449933      89.223120538243      58.029574277746 
83     378.108296454549      89.433624698458      58.113205039501 
84     327.669657665320      86.289211541584      56.591863565254 
85     309.149257488044      86.226961231686      55.717331528111 
86     358.621156264909      89.221891320299      56.541403974234 
87     357.994312598014      85.629794491430      54.562564534017 
88     334.080096538200      82.544173825541      51.945422669411 
89     298.511351421778      81.452586111123      52.483389550965 
90     317.014835504859      82.076108984463      51.356111306798 
91     336.554314964958      80.786246479773      50.242317939723 
92     334.703632065334      79.339323852481      49.811754517183 
93     331.551627376064      79.100423996460      49.408378497144 
94     195.246001537001      57.185335045745      41.671685107927 
95     313.663481968228      77.845466704382      48.093352894220 
96     317.982001907632      76.638545265550      47.737520934200 
97     307.795550943641      76.958370899845      47.138922714767 
98     296.503077594145      77.007533655995      47.063944364095 
99     304.933689503457      75.921640028048      46.636917218176 
100     289.561314608368      75.082446301612      46.219675004578 
101     249.198351566570      67.279386575179      41.681437107114 
102     251.036375216086      68.413764375084      41.930574171841 
103     232.028012348300      66.804854190866      39.536352528938 
104     226.685144708490      65.973832855106      40.960631024042 
105     233.892713934910      66.026653504442      40.777237662475 
106     229.680294309618      66.102582931307      40.677096551307 
107     219.793242888886      65.228317721410      40.467652424925 
108     201.410144143258      62.644908076844      39.110839379624 
