8     817.154058808780     723.711757832043     688.794831056009     823.570415400235
9     787.406528189908     684.267129775824     664.984605942835     787.311171662122
10     787.378229563731     696.329195205479     672.471706888526     785.714285714273
11     766.891966758995     676.678766446512     666.420281690135     766.124352331598
12     770.445207913754     689.386547940849     672.317585030494     769.442498816847
13     758.742557529858     677.371196754565     669.467256091294     756.934557712427
14     330.346577358300     397.189835575486     239.347782128349     328.272697476238
15     753.273310595990     678.797468354430     669.039123068236     753.752602961593
16     761.396054628230     693.001859229748     683.990982016462     760.020972909996
17     754.664118158123     683.772028339018     679.067910564445     754.926473144446
18     755.480678987313     682.848196051736     663.394821183293     754.650000000000
19     750.252535730753     677.617218405163     674.807277628032     750.339020172913
20     756.844172346078     691.649952496570     676.335483870968     756.101782932317
21     753.677486668212     687.087507926442     679.866352941176     752.979152189019
22     752.739558023835     677.453844952362     585.855740657362     751.609057301293
23     753.584352218584     682.338513513514     667.965452325226     753.368128084471
24     754.962076307763     686.857382198953     649.808113329041     756.006223707716
25     748.603787492204     678.196270803370     633.577666874610     748.434045689020
26     754.566396292005     672.231650665841     600.784943260448     753.039375542064
27     755.548228346457     675.282225097025     590.089486773683     754.587082225049
28     757.927020785219     675.098791463101     562.823529411765     756.354920488591
29     755.497220015886     665.221001099011     535.074295817093     754.128100577642
30     217.518224367651     175.283202354982     104.012976277742     224.247213302174
31     754.375365224864     646.962216872206     510.234510016662     753.641369047619
32     749.886655309483     626.357918702272     496.895845875977     747.932940643408
33     755.214364066740     626.668008048290     484.537837537504     753.734831460674
34     754.386825667235     613.614411085450     520.501195000588     753.830335357204
35     754.526482035084     616.536848412223     499.384029566581     753.931127768697
36     753.365853658537     604.220974461148     470.823753572563     749.388745366730
37     752.214987434316     598.381571175428     470.988484371647     747.560878696714
38     743.099073414113     592.938314813194     361.973773469006     742.447767734867
39     752.813770529459     597.080479140098     459.595393352966     750.142996108949
40     752.345427828643     596.389050669773     463.622749277331     748.117342924581
41     752.960670065550     591.479403221547     470.113159367567     747.849034555673
42     744.644135188867     555.331987974136     479.892376681614     745.385074626866
43     744.868507123454     535.945235531092     365.584235729444     744.455814726578
44     745.718518518516     544.039302382707     460.693499739990     741.722705961152
45     744.706537890044     573.441075514874     467.341211490873     743.008039685255
46     310.429724787011     272.377754295331     141.292918629203     308.264079906097
47     741.226316656598     567.911722628966     473.595213867153     737.782333005357
48     738.795477903392     546.465468090768     455.789240084963     740.088541130444
49     740.607607876897     563.167212175763     481.139955957915     737.157018154555
50     742.989229831335     557.036754903828     482.689197663289     740.806402593455
51     739.161165880840     562.080508474576     459.275051601305     739.359236829412
52     735.131309068972     569.462673780132     469.686901779405     738.658988735667
53     732.630705169803     562.453065969194     450.347604959612     736.253844899734
54     724.100459851433     555.224116553007     361.028571428571     725.273270233335
55     737.032664784344     546.989594999819     470.599434290688     733.817613416053
56     729.900783289817     562.294158696277     479.053227949920     736.137575236457
57     739.331251919337     530.677957384276     440.666687004271     736.128726494420
58     732.585732165207     544.908016756776     489.836686085809     728.238874533448
59     726.155080504787     537.879648656271     470.372256086819     732.892396376613
60     726.896194667357     563.923364260754     484.823370972755     731.059619890654
61     727.216334779180     563.637110330073     457.907045313470     728.724933320162
62     154.286795609824     106.466626347042      67.548575016570     160.563426995989
63     731.419474602014     550.904330141513     459.596479445760     726.758929070482
64     727.361827010298     561.082033340193     485.209938065067     724.385588266553
65     728.225395206527     528.007838497375     452.860404642608     725.819567979670
66     720.090169067000     523.672131147541     497.050636699139     722.840731070496
67     721.353996586873     556.909019691628     476.412696478616     719.230903656013
68     714.025241276912     562.258046767538     475.954472680697     714.399615502249
69     723.404251715084     569.187924830068     438.382939410270     718.294003868472
70     716.343579308129     543.758383805536     359.249113760877     713.287831929188
71     724.027646662171     506.496208135273     444.213760621201     722.229471723496
72     715.245283018868     546.442133713728     480.719659192233     720.627326732673
73     713.927015199285     436.997033239242     333.267353483877     717.302397049785
74     723.448661020828     552.771458551941     492.711956352299     720.973357664234
75     721.628289473684     558.888719046163     472.790948275862     723.850637923449
76     715.691818903892     482.472776462631     430.141554232306     719.632786885246
77     718.630408459800     557.130827961700     441.751321176033     714.449139280125
78     306.471840898177     269.907073064022     140.505523037329     305.980359091360
79     723.829136081310     554.136051873199     466.247690405179     720.898324148015
80     720.697309295653     539.755909662247     463.219430718909     717.937655053392
81     723.616967792616     516.675989978686     444.949636117730     724.869688385269
82     722.704577535794     506.002894356006     489.686353543979     723.689636024029
83     720.623460979157     523.098592540464     459.706917344383     722.268959821212
84     719.233828059367     470.184713958810     448.573790533853     719.401708603707
