8     569.083048919221     359.207446073960     243.847007649612     432.806123128120
9     202.564987770491     255.134980279817     152.878202490272     175.677840379394
10     496.622524138452     247.480126278955     216.876104129861     401.363271852443
11     588.611960553689     250.579775454000     239.496705319347     485.426450289122
12     572.803804994055     234.993513884623     406.826686684807     438.318258408034
13     585.418977839709     345.835417828408     267.715342871239     448.617546760358
14     627.090497519627     250.072600161334     308.639833119992     492.688538237411
15     621.909750393738     362.029088181364     323.836949228361     480.524928092041
16     603.858544713940     353.725766654917     277.309752572060     449.326995935800
17     616.536980078552     350.890768070667     355.981421272642     463.625805074192
18     616.856764427625     345.055884843353     272.014017521903     460.025822838395
19     645.624975203332     347.082809000746     288.912161562362     464.030725360897
20     642.038216560510     376.184187862433     347.162613257034     457.286432160804
21     610.644061428638     466.857348030592     332.101655087862     460.312387156158
22      54.512478267245     100.309566209518      48.941038410038      52.595256188459
23     671.724979533361     355.392338927991     293.334666517708     476.955240690282
24     659.477001960489     305.825022728862     303.553519366931     445.224190592548
25     669.767412367473     346.193429125806     348.165313010917     467.086178229031
26     663.803058103975     360.181863436489     295.612865151962     459.264264052472
27     693.549585459184     288.725806451613     298.684603236364     476.984867867978
28     678.413229974160     338.594170750580     306.648041299726     462.815399802566
29     643.055534093104     371.665243238717     299.716272788656     474.298119390226
30     635.839252514659     146.301333801334     277.724565860159     455.766273705792
31     690.561254457730     398.801320491853     303.066240103112     486.446562488455
32     684.684191424276     397.468817722129     355.895539684679     463.888151192609
33     667.946691176471     352.418449269896     318.165782944982     474.708520830309
34     669.088491563838     368.723861333926     304.395939784158     461.099996529104
35     688.046497273943     254.141652101223     301.779953527196     440.308087291399
36     673.545807884509     382.349522908966     353.454545454546     400.036455210457
37     626.595299267295     367.491140441443     305.329562052257     372.986490696423
38      55.020801195135     103.371778542174      49.951476241196      52.688314667019
39     658.636404742765     369.698223350254     295.172562087677     361.761107125117
40     611.399439672989     353.497264857401     293.093198881525     317.754332362629
41     629.223980523433     336.258882105685     298.015278178149     299.136284722222
42     613.132775554747     318.259441087613     332.257743390089     297.897136797455
43     637.111569464201     324.142595228331     287.440272964532     267.945899056773
44     613.910376051003     317.820338658758     276.260945490832     236.968222832483
45     586.236953392118     350.641094637139     297.108347203539     257.450854489776
46     499.463470647337     220.580140090647     252.605132300098     284.334933507650
47     611.914131568210     344.223157357817     288.347931977439     291.751113224677
48     583.741118193999     415.627186262322     283.709126788357     221.517980955903
49     581.805359482649     246.590584188746     290.884237442150     244.984302418709
50     604.139127561137     401.410770159741     392.712333181171     275.076645287490
51     611.972851883068     404.684775594016     289.466921253069     239.967020351365
52     589.670228638252     248.698651337608     277.939520650790     218.175785154793
53     580.628594694210     235.552586281839     294.300017378459     230.444072121109
54      54.908815008967     107.261093478651      50.017012988373      52.140207626055
55     591.873534010946     350.222646310433     288.900602984391     262.575875823795
56     582.251466462637     312.256040849822     279.997710641429     210.768383314613
57     571.696441999446     322.542235123367     295.762776412776     225.320220249887
58     590.056451612903     241.974369574204     274.701467482536     249.593859677896
59     602.882852368694     335.375832181887     285.468202035754     219.346297300406
60     581.342387478777     316.237583620515     279.302936261638     202.098717450447
61     575.711749326882     258.502382871360     278.115798601293     201.273703309596
62     247.437506988036     172.186999822159     174.735156109006     110.404663825420
63     589.012185730464     412.933307926829     291.169025438911     209.930154834751
64     579.693302147565     282.126125380301     337.714002576553     182.395204453008
65     574.876212712854     310.081643288314     292.645190376655     196.741751050493
66     589.386635127144     212.086878803785     291.152199739030     220.830630151555
67     604.315146831530     385.726730133675     327.203565002720     193.481325696188
