-1.118047583900432983e+03 5.802464568279971900e+03 6.443411899174251630e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.041857200425861811e+04 -2.672085733610786701e+04 2.022501344037332092e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-8.497594890239413871e+03 1.487816642816053718e+04 -2.575331994831498014e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
3.479775954502053082e+03 1.731825167232644526e+04 3.672095298460897175e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
2.997648808652279968e+03 3.971400087437880757e+03 -4.366675751751540520e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.784994345292671142e+03 9.337894386047796047e+01 -3.462201697386904470e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-4.530866027464473518e+03 4.480015157051268943e+03 -3.880675060297022719e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.320933573932400395e+04 1.242246957350163484e+03 3.488311838617447211e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-6.858884723708491038e+03 2.534450855360817150e+04 -2.605855491108510978e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.608441964195022956e+04 -1.960053802796443733e+03 1.750424114166680010e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
9.575592786611994597e+03 -1.163195950199981053e+04 -3.704618580263334297e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-8.401326886980305062e+02 -6.200821910474327296e+02 8.504045131688134234e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
2.458069500748502833e+04 -3.295567039643579483e+04 1.584002371166702687e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-2.341257475216993407e+04 2.952337322457253322e+04 -1.544167199745713697e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.145595583600870486e+04 -2.862012922919093762e+04 -3.048089810163062066e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.257340845665256529e+04 2.279286019727525854e+04 -2.222854482672619997e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
6.155916655981501208e+03 2.409395878291429108e+04 -5.813406090211850824e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.219843500137136289e+04 -9.083052459304053627e+01 1.163098196717708925e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-3.589300370768630091e+04 4.030115608065076685e+03 1.945924430131550616e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
8.247989897653953904e+02 2.244443507170736666e+03 -2.017053009574375210e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.886450938043639690e+04 3.578979310979585716e+04 -1.152907191387913372e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-3.890694667933926394e+04 1.633098934576592183e+04 1.239249168793663921e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-4.207048530907504755e+03 -7.355844826491970707e+03 -1.188408029071155397e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
4.611128863656552312e+03 -1.609517439533330980e+04 4.721545246925727042e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-3.192965730316055487e+04 -8.514676831762623124e+02 1.443714012653983627e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.752540235939133709e+04 8.480326785013550762e+03 -1.278028734799305312e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.526777912254047078e+04 3.673852878587066516e+04 -7.147643998505091986e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.336185484378639376e+04 1.046249162881411394e+04 -2.307948240986009836e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.913584771157744171e+03 1.617806570825576500e+03 -1.688489865264945547e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.251056839564456368e+03 8.201352866971257072e+02 1.011419108525884258e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.641825864350022312e+04 -4.689422688116591416e+03 3.436750340146546660e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
2.953038093917455626e+03 2.042227190476019814e+03 -3.607684388939616724e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
6.819450940009526676e+03 6.898621649672465537e+03 -1.128200608774952161e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.494916931197406257e+03 9.444947573042229578e+02 2.111228326190625467e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
4.141725442474217562e+04 -8.510412564029869827e+03 -9.073715136702136078e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-3.035541238650921059e+03 1.469850361976411023e+03 -2.846633734866364830e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.019033325186998081e+04 8.671890312044553866e+03 1.125909043527337053e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-7.888355169984174609e+02 3.551310601739195363e+02 2.108834708770977522e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-5.722343073213038224e+03 1.746953164759993888e+04 -3.887493965386352647e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-9.052465762573169741e+02 -2.908116191192490305e+02 2.179768134051750167e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.777306341934772718e+04 1.571919128814290343e+04 6.512760445694790178e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.922003083724817998e+03 5.549532735549474864e+02 -4.118619581371163076e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-9.985705804150702534e+03 3.344219329875114909e+03 1.838398100255698955e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.675520026882712773e+04 -1.165175444340505237e+04 9.171983168113663851e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-2.098580987266937882e+04 3.142363192190256814e+04 1.468723205139741913e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-1.810555315665131639e+04 2.738553136948578685e+04 2.575501185061980141e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
2.113002580040766134e+03 -2.909431028637032341e+03 -1.836759989560569011e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-3.199467598995338449e+03 9.738171537456380975e+03 -2.869549428960481237e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
-2.872214621764427648e+03 -5.670111357242849408e+03 -1.205256034760300827e+04 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
1.792991602380089034e+03 1.317203560272729192e+04 2.611652441861388525e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.999999999999998181e+03
